year,country,religionCode,population,submitDate
2000,POL,taogen,0,2001-01-22
2000,POL,jaingen,0,2001-03-15
2005,POL,chrstgen,35958000,2006-10-07
2005,POL,judgen,1400,2006-11-15
2005,POL,islmgen,2700,2006-04-13
2005,POL,budgen,1984,2006-06-20
2005,POL,zorogen,0,2006-11-08
2005,POL,hindgen,0,2006-08-28
2005,POL,sikhgen,0,2006-08-26
2005,POL,shntgen,0,2006-01-17
2005,POL,taogen,0,2006-06-07
2005,POL,jaingen,0,2006-05-07
2010,POL,chrstgen,34539629,2011-07-28
2010,POL,judgen,1600,2011-01-29
2010,POL,islmgen,5100,2011-07-06
2010,POL,budgen,1500,2011-05-14
2010,POL,zorogen,0,2011-01-19
2010,POL,hindgen,0,2011-09-28
2010,POL,sikhgen,0,2011-09-13
2010,POL,shntgen,0,2011-08-11
2010,POL,taogen,0,2011-05-22
2010,POL,jaingen,0,2011-06-16
1955,AUS,chrstgen,6644938,1956-05-10
1955,AUS,judgen,10918,1956-06-25
1955,AUS,islmgen,0,1956-04-28
1955,AUS,budgen,0,1956-07-29
1955,AUS,zorogen,0,1956-01-21
1955,AUS,hindgen,0,1956-08-06
1955,AUS,sikhgen,0,1956-07-03
1955,AUS,shntgen,0,1956-11-27
1955,AUS,taogen,0,1956-12-27
1955,AUS,jaingen,0,1956-06-08
1960,AUS,chrstgen,6733738,1961-05-24
1960,AUS,judgen,10613,1961-03-19
1960,AUS,islmgen,0,1961-01-02
1960,AUS,budgen,0,1961-01-23
1960,AUS,zorogen,0,1961-03-15
1960,AUS,hindgen,0,1961-04-18
1960,AUS,sikhgen,0,1961-12-12
1960,AUS,shntgen,0,1961-12-30
1960,AUS,taogen,0,1961-05-09
1960,AUS,jaingen,0,1961-03-08
1965,AUS,chrstgen,6907450,1966-12-04
1965,AUS,judgen,10307,1966-09-27
1965,AUS,islmgen,0,1966-02-05
1965,AUS,budgen,0,1966-03-26
1965,AUS,zorogen,0,1966-08-12
1965,AUS,hindgen,0,1966-11-13
1965,AUS,sikhgen,0,1966-10-01
1965,AUS,shntgen,0,1966-12-06
1965,AUS,taogen,0,1966-09-18
1965,AUS,jaingen,0,1966-10-07
1970,AUS,chrstgen,7128757,1971-09-17
1970,AUS,judgen,10001,1971-07-13
1970,AUS,islmgen,17995,1971-04-04
1970,AUS,budgen,1001,1971-12-14
1970,AUS,zorogen,0,1971-05-28
1970,AUS,hindgen,0,1971-11-10
1970,AUS,sikhgen,0,1971-07-03
1970,AUS,shntgen,0,1971-01-23
1970,AUS,taogen,0,1971-03-06
1970,AUS,jaingen,0,1971-08-02
1975,AUS,chrstgen,7167587,1976-04-08
1975,AUS,judgen,9500,1976-03-12
1975,AUS,islmgen,29497,1976-10-25
1975,AUS,budgen,1010,1976-12-01
1975,AUS,zorogen,0,1976-11-26
1975,AUS,hindgen,0,1976-04-05
1975,AUS,sikhgen,0,1976-12-26
1975,AUS,shntgen,0,1976-07-11
1975,AUS,taogen,0,1976-01-14
1975,AUS,jaingen,0,1976-01-05
1980,AUS,chrstgen,6821354,1981-03-17
1980,AUS,judgen,7123,1981-03-25
1980,AUS,islmgen,76939,1981-05-23
1980,AUS,budgen,0,1981-02-28
1980,AUS,zorogen,0,1981-05-17
1980,AUS,hindgen,0,1981-11-30
1980,AUS,sikhgen,0,1981-03-09
1980,AUS,shntgen,0,1981-03-18
1980,AUS,taogen,0,1981-08-17
1980,AUS,jaingen,0,1981-04-08
1985,AUS,chrstgen,7027742,1986-11-23
1985,AUS,judgen,9000,1986-01-03
1985,AUS,islmgen,92185,1986-04-24
1985,AUS,budgen,1260,1986-03-08
1985,AUS,zorogen,0,1986-11-16
1985,AUS,hindgen,0,1986-02-01
1985,AUS,sikhgen,0,1986-09-01
1985,AUS,shntgen,0,1986-01-16
1985,AUS,taogen,0,1986-09-03
1985,AUS,jaingen,0,1986-10-08
1990,AUS,chrstgen,6433500,1991-07-12
1990,AUS,judgen,7205,1991-06-15
1990,AUS,islmgen,157415,1991-10-25
1990,AUS,budgen,0,1991-06-02
1990,AUS,zorogen,0,1991-07-15
1990,AUS,hindgen,0,1991-01-12
1990,AUS,sikhgen,0,1991-10-03
1990,AUS,shntgen,0,1991-06-01
1990,AUS,taogen,0,1991-06-11
1990,AUS,jaingen,0,1991-11-26
1995,AUS,chrstgen,6996880,1996-10-17
1995,AUS,judgen,8687,1996-08-23
1995,AUS,islmgen,242116,1996-11-30
1995,AUS,budgen,5717,1996-04-01
1995,AUS,zorogen,0,1996-07-21
1995,AUS,hindgen,4198,1996-01-03
1995,AUS,sikhgen,675,1996-01-08
1995,AUS,shntgen,0,1996-03-19
1995,AUS,taogen,0,1996-06-06
1995,AUS,jaingen,0,1996-10-08
2000,AUS,chrstgen,6445987,2001-04-14
2000,AUS,judgen,8320,2001-03-27
2000,AUS,islmgen,346502,2001-06-19
2000,AUS,budgen,0,2001-02-04
2000,AUS,zorogen,0,2001-11-04
2000,AUS,hindgen,0,2001-06-16
2000,AUS,sikhgen,0,2001-07-18
2000,AUS,shntgen,0,2001-02-17
2000,AUS,taogen,0,2001-04-12
2000,AUS,jaingen,0,2001-08-22
2005,AUS,chrstgen,6285258,2006-08-28
2005,AUS,judgen,8309,2006-10-03
2005,AUS,islmgen,372536,2006-11-06
2005,AUS,budgen,0,2006-12-24
2005,AUS,zorogen,0,2006-10-10
2005,AUS,hindgen,0,2006-12-07
2005,AUS,sikhgen,0,2006-06-13
2005,AUS,shntgen,0,2006-09-30
2005,AUS,taogen,0,2006-01-22
2005,AUS,jaingen,0,2006-11-16
2010,AUS,chrstgen,6124531,2011-02-07
2010,AUS,judgen,8298,2011-02-04
2010,AUS,islmgen,398571,2011-03-07
2010,AUS,budgen,0,2011-07-11
2010,AUS,zorogen,0,2011-07-01
2010,AUS,hindgen,0,2011-04-20
2010,AUS,sikhgen,0,2011-07-05
2010,AUS,shntgen,0,2011-02-17
2010,AUS,taogen,0,2011-02-08
2010,AUS,jaingen,0,2011-06-30
1945,HUN,chrstgen,8107212,1946-10-19
1945,HUN,judgen,153470,1946-11-27
1945,HUN,islmgen,0,1946-07-16
1945,HUN,budgen,0,1946-11-17
1945,HUN,zorogen,0,1946-02-15
1945,HUN,hindgen,0,1946-01-29
1945,HUN,sikhgen,0,1946-10-21
1945,HUN,shntgen,0,1946-07-26
1945,HUN,taogen,0,1946-02-27
1945,HUN,jaingen,0,1946-08-22
1950,HUN,chrstgen,8392007,1951-10-10
1950,HUN,judgen,134000,1951-10-28
1950,HUN,islmgen,0,1951-02-01
1950,HUN,budgen,0,1951-01-12
1950,HUN,zorogen,0,1951-01-24
1950,HUN,hindgen,0,1951-12-22
1950,HUN,sikhgen,0,1951-09-03
1950,HUN,shntgen,0,1951-02-11
1950,HUN,taogen,0,1951-01-20
1950,HUN,jaingen,0,1951-01-12
1955,HUN,chrstgen,8727750,1956-12-14
1955,HUN,judgen,117000,1956-09-28
1955,HUN,islmgen,0,1956-12-17
1955,HUN,budgen,0,1956-06-16
1955,HUN,zorogen,0,1956-12-28
1955,HUN,hindgen,0,1956-08-12
1955,HUN,sikhgen,0,1956-07-15
1955,HUN,shntgen,0,1956-10-25
1955,HUN,taogen,0,1956-11-20
1955,HUN,jaingen,0,1956-09-22
1960,HUN,chrstgen,8765444,1961-03-19
1960,HUN,judgen,100000,1961-07-19
1960,HUN,islmgen,0,1961-08-13
1960,HUN,budgen,0,1961-05-19
1960,HUN,zorogen,0,1961-03-20
1960,HUN,hindgen,0,1961-10-23
1960,HUN,sikhgen,0,1961-06-14
1960,HUN,shntgen,0,1961-12-08
1960,HUN,taogen,0,1961-12-23
1960,HUN,jaingen,0,1961-10-09
1965,HUN,chrstgen,8773090,1966-11-23
1965,HUN,judgen,95121,1966-04-22
1965,HUN,islmgen,0,1966-10-23
1965,HUN,budgen,0,1966-04-25
1965,HUN,zorogen,0,1966-08-24
1965,HUN,hindgen,0,1966-09-13
1965,HUN,sikhgen,0,1966-06-15
1965,HUN,shntgen,0,1966-10-26
1965,HUN,taogen,0,1966-09-20
1965,HUN,jaingen,0,1966-07-04
1970,HUN,chrstgen,8697982,1971-07-18
1970,HUN,judgen,90242,1971-10-05
1970,HUN,islmgen,2005,1971-05-14
1970,HUN,budgen,301,1971-10-24
1970,HUN,zorogen,0,1971-10-17
1970,HUN,hindgen,0,1971-03-11
1970,HUN,sikhgen,0,1971-01-30
1970,HUN,shntgen,0,1971-11-16
1970,HUN,taogen,0,1971-12-31
1970,HUN,jaingen,0,1971-06-09
1975,HUN,chrstgen,8552839,1976-11-23
1975,HUN,judgen,92682,1976-05-25
1975,HUN,islmgen,5618,1976-08-26
1975,HUN,budgen,476,1976-07-23
1975,HUN,zorogen,0,1976-05-09
1975,HUN,hindgen,0,1976-06-12
1975,HUN,sikhgen,0,1976-05-19
1975,HUN,shntgen,0,1976-03-30
1975,HUN,taogen,0,1976-12-23
1975,HUN,jaingen,0,1976-02-29
1980,HUN,chrstgen,8424299,1981-06-01
1980,HUN,judgen,95121,1981-04-06
1980,HUN,islmgen,9232,1981-10-05
1980,HUN,budgen,651,1981-01-28
1980,HUN,zorogen,0,1981-05-24
1980,HUN,hindgen,0,1981-01-16
1980,HUN,sikhgen,0,1981-05-29
1980,HUN,shntgen,0,1981-01-24
1980,HUN,taogen,0,1981-02-24
1980,HUN,jaingen,0,1981-06-13
1985,HUN,chrstgen,8295758,1986-10-08
1985,HUN,judgen,97561,1986-07-07
1985,HUN,islmgen,12845,1986-05-15
1985,HUN,budgen,825,1986-09-24
1985,HUN,zorogen,0,1986-08-21
1985,HUN,hindgen,0,1986-06-10
1985,HUN,sikhgen,0,1986-06-25
1985,HUN,shntgen,0,1986-08-04
1985,HUN,taogen,0,1986-02-14
1985,HUN,jaingen,0,1986-01-07
1990,HUN,chrstgen,8053776,1991-11-26
1990,HUN,judgen,100000,1991-10-30
1990,HUN,islmgen,16458,1991-04-22
1990,HUN,budgen,1000,1991-07-01
1990,HUN,zorogen,0,1991-09-05
1990,HUN,hindgen,0,1991-04-27
1990,HUN,sikhgen,0,1991-01-30
1990,HUN,shntgen,0,1991-11-23
1990,HUN,taogen,0,1991-07-20
1990,HUN,jaingen,0,1991-09-27
1995,HUN,chrstgen,7811791,1996-10-06
1995,HUN,judgen,56435,1996-03-13
1995,HUN,islmgen,20072,1996-02-05
1995,HUN,budgen,2206,1996-01-08
1995,HUN,zorogen,0,1996-11-08
1995,HUN,hindgen,0,1996-05-25
1995,HUN,sikhgen,0,1996-02-05
1995,HUN,shntgen,0,1996-12-20
1995,HUN,taogen,0,1996-05-24
1995,HUN,jaingen,0,1996-12-11
2000,HUN,chrstgen,7462967,2001-09-23
2000,HUN,judgen,12666,2001-09-15
2000,HUN,islmgen,3150,2001-11-06
2000,HUN,budgen,5139,2001-09-12
2000,HUN,zorogen,0,2001-05-31
2000,HUN,hindgen,0,2001-05-21
2000,HUN,sikhgen,0,2001-04-24
2000,HUN,shntgen,0,2001-08-24
2000,HUN,taogen,0,2001-09-18
2000,HUN,jaingen,0,2001-05-27
2005,HUN,chrstgen,7066031,2006-06-07
2005,HUN,judgen,11815,2006-07-31
2005,HUN,islmgen,3825,2006-11-08
2005,HUN,budgen,2569,2006-10-30
2005,HUN,zorogen,0,2006-06-08
2005,HUN,hindgen,0,2006-03-23
2005,HUN,sikhgen,0,2006-10-30
2005,HUN,shntgen,0,2006-03-17
2005,HUN,taogen,0,2006-04-16
2005,HUN,jaingen,0,2006-05-29
2010,HUN,chrstgen,6669095,2011-09-08
2010,HUN,judgen,10965,2011-02-14
2010,HUN,islmgen,4500,2011-05-05
2010,HUN,budgen,0,2011-04-15
2010,HUN,zorogen,0,2011-11-17
2010,HUN,hindgen,0,2011-08-20
2010,HUN,sikhgen,0,2011-03-18
2010,HUN,shntgen,0,2011-03-15
2010,HUN,taogen,0,2011-07-02
2010,HUN,jaingen,0,2011-05-31
1945,CZE,chrstgen,10593255,1946-12-20
1945,CZE,judgen,50000,1946-10-16
1945,CZE,islmgen,0,1946-10-06
1945,CZE,budgen,0,1946-10-05
1945,CZE,zorogen,0,1946-09-27
1945,CZE,hindgen,0,1946-10-31
1945,CZE,sikhgen,0,1946-11-15
1945,CZE,shntgen,0,1946-11-30
1945,CZE,taogen,0,1946-03-21
1945,CZE,jaingen,0,1946-04-10
1950,CZE,chrstgen,10171330,1951-05-02
1950,CZE,judgen,41250,1951-06-05
1950,CZE,islmgen,0,1951-11-28
1950,CZE,budgen,0,1951-10-03
1950,CZE,zorogen,0,1951-11-12
1950,CZE,hindgen,0,1951-12-17
1950,CZE,sikhgen,0,1951-08-24
1950,CZE,shntgen,0,1951-12-30
1950,CZE,taogen,0,1951-01-12
1950,CZE,jaingen,0,1951-07-09
1955,CZE,chrstgen,10280735,1956-11-29
1955,CZE,judgen,32500,1956-04-20
1955,CZE,islmgen,0,1956-02-08
1955,CZE,budgen,0,1956-10-23
1955,CZE,zorogen,0,1956-10-18
1955,CZE,hindgen,0,1956-07-10
1955,CZE,sikhgen,0,1956-09-10
1955,CZE,shntgen,0,1956-03-03
1955,CZE,taogen,0,1956-06-17
1955,CZE,jaingen,0,1956-04-16
1960,CZE,chrstgen,10446458,1961-08-29
1960,CZE,judgen,23750,1961-10-28
1960,CZE,islmgen,0,1961-08-08
1960,CZE,budgen,0,1961-07-31
1960,CZE,zorogen,0,1961-01-30
1960,CZE,hindgen,0,1961-11-09
1960,CZE,sikhgen,0,1961-01-04
1960,CZE,shntgen,0,1961-05-10
1960,CZE,taogen,0,1961-08-08
1960,CZE,jaingen,0,1961-03-03
1965,CZE,chrstgen,10552773,1966-05-07
1965,CZE,judgen,15000,1966-06-28
1965,CZE,islmgen,0,1966-05-10
1965,CZE,budgen,0,1966-11-12
1965,CZE,zorogen,0,1966-05-01
1965,CZE,hindgen,0,1966-11-04
1965,CZE,sikhgen,0,1966-07-08
1965,CZE,shntgen,0,1966-09-03
1965,CZE,taogen,0,1966-08-26
1965,CZE,jaingen,0,1966-11-13
1970,CZE,chrstgen,10866560,1971-11-29
1970,CZE,judgen,13375,1971-05-25
1970,CZE,islmgen,702,1971-09-03
1970,CZE,budgen,0,1971-03-22
1970,CZE,zorogen,0,1971-01-30
1970,CZE,hindgen,0,1971-09-10
1970,CZE,sikhgen,0,1971-08-22
1970,CZE,shntgen,0,1971-05-22
1970,CZE,taogen,0,1971-01-29
1970,CZE,jaingen,0,1971-06-12
1975,CZE,chrstgen,11183600,1976-10-31
1975,CZE,judgen,11750,1976-10-21
1975,CZE,islmgen,0,1976-04-22
1975,CZE,budgen,0,1976-06-25
1975,CZE,zorogen,0,1976-05-06
1975,CZE,hindgen,0,1976-05-07
1975,CZE,sikhgen,0,1976-08-28
1975,CZE,shntgen,0,1976-03-28
1975,CZE,taogen,0,1976-07-21
1975,CZE,jaingen,0,1976-10-12
1980,CZE,chrstgen,11550840,1981-11-05
1980,CZE,judgen,10125,1981-12-14
1980,CZE,islmgen,0,1981-12-29
1980,CZE,budgen,0,1981-02-06
1980,CZE,zorogen,0,1981-04-21
1980,CZE,hindgen,0,1981-11-05
1980,CZE,sikhgen,0,1981-09-21
1980,CZE,shntgen,0,1981-04-09
1980,CZE,taogen,0,1981-10-05
1980,CZE,jaingen,0,1981-02-03
1985,CZE,chrstgen,11406000,1986-03-12
1985,CZE,judgen,8500,1986-02-10
1985,CZE,islmgen,0,1986-05-29
1985,CZE,budgen,0,1986-02-13
1985,CZE,zorogen,0,1986-12-21
1985,CZE,hindgen,0,1986-05-26
1985,CZE,sikhgen,0,1986-11-11
1985,CZE,shntgen,0,1986-09-11
1985,CZE,taogen,0,1986-12-27
1985,CZE,jaingen,0,1986-11-28
1990,CZE,chrstgen,11078173,1991-10-29
1990,CZE,judgen,0,1991-08-12
1990,CZE,islmgen,0,1991-10-15
1990,CZE,budgen,0,1991-08-27
1990,CZE,zorogen,0,1991-08-28
1990,CZE,hindgen,0,1991-10-08
1990,CZE,sikhgen,0,1991-07-25
1990,CZE,shntgen,0,1991-10-18
1990,CZE,taogen,0,1991-06-15
1990,CZE,jaingen,0,1991-11-27
1995,CZR,chrstgen,3076314,1996-06-30
1995,CZR,judgen,7210,1996-04-28
1995,CZR,islmgen,1050,1996-04-28
1995,CZR,budgen,10746,1996-04-23
1995,CZR,zorogen,0,1996-07-06
1995,CZR,hindgen,0,1996-01-09
1995,CZR,sikhgen,0,1996-09-11
1995,CZR,shntgen,0,1996-12-23
1995,CZR,taogen,0,1996-12-02
1995,CZR,jaingen,0,1996-06-19
2000,CZR,chrstgen,3098330,2001-08-08
2000,CZR,judgen,3900,2001-12-13
2000,CZR,islmgen,3699,2001-11-07
2000,CZR,budgen,6826,2001-01-27
2000,CZR,zorogen,0,2001-04-30
2000,CZR,hindgen,1062,2001-11-15
2000,CZR,sikhgen,0,2001-10-13
2000,CZR,shntgen,0,2001-10-02
2000,CZR,taogen,0,2001-10-16
2000,CZR,jaingen,0,2001-06-30
2005,CZR,chrstgen,2675520,2006-11-21
2005,CZR,judgen,5611,2006-07-18
2005,CZR,islmgen,2518,2006-05-22
2005,CZR,budgen,3413,2006-03-10
2005,CZR,zorogen,0,2006-10-19
2005,CZR,hindgen,531,2006-12-25
2005,CZR,sikhgen,0,2006-11-29
2005,CZR,shntgen,0,2006-11-09
2005,CZR,taogen,0,2006-12-28
2005,CZR,jaingen,0,2006-07-31
2010,CZR,chrstgen,2252712,2011-11-12
2010,CZR,judgen,7322,2011-08-05
2010,CZR,islmgen,1338,2011-05-10
2010,CZR,budgen,0,2011-05-21
2010,CZR,zorogen,0,2011-10-01
2010,CZR,hindgen,0,2011-07-24
2010,CZR,sikhgen,0,2011-08-01
2010,CZR,shntgen,0,2011-11-22
2010,CZR,taogen,0,2011-07-11
2010,CZR,jaingen,0,2011-03-01
1995,SLO,chrstgen,3899119,1996-08-07
1995,SLO,judgen,927,1996-10-13
1995,SLO,islmgen,0,1996-02-20
1995,SLO,budgen,0,1996-12-20
1995,SLO,zorogen,0,1996-11-27
1995,SLO,hindgen,0,1996-07-03
1995,SLO,sikhgen,0,1996-12-03
1995,SLO,shntgen,0,1996-12-14
1995,SLO,taogen,0,1996-08-01
1995,SLO,jaingen,0,1996-10-14
2000,SLO,chrstgen,4519352,2001-05-08
2000,SLO,judgen,2424,2001-07-30
2000,SLO,islmgen,517,2001-09-07
2000,SLO,budgen,0,2001-05-03
2000,SLO,zorogen,0,2001-02-11
2000,SLO,hindgen,0,2001-02-28
2000,SLO,sikhgen,0,2001-06-23
2000,SLO,shntgen,0,2001-06-19
2000,SLO,taogen,0,2001-12-19
2000,SLO,jaingen,0,2001-10-25
2005,SLO,chrstgen,4307433,2006-11-27
2005,SLO,judgen,2377,2006-06-15
2005,SLO,islmgen,514,2006-05-16
2005,SLO,budgen,0,2006-10-08
2005,SLO,zorogen,0,2006-07-09
2005,SLO,hindgen,0,2006-03-09
2005,SLO,sikhgen,0,2006-01-23
2005,SLO,shntgen,0,2006-04-15
2005,SLO,taogen,0,2006-07-01
2005,SLO,jaingen,0,2006-01-28
2010,SLO,chrstgen,4101842,2011-09-26
2010,SLO,judgen,2445,2011-08-26
2010,SLO,islmgen,521,2011-03-12
2010,SLO,budgen,0,2011-06-27
2010,SLO,zorogen,0,2011-08-14
2010,SLO,hindgen,0,2011-12-31
2010,SLO,sikhgen,0,2011-10-12
2010,SLO,shntgen,0,2011-09-06
2010,SLO,taogen,0,2011-02-01
2010,SLO,jaingen,0,2011-03-05
1945,ITA,chrstgen,44270236,1946-06-11
1945,ITA,judgen,47825,1946-11-10
1945,ITA,islmgen,1765,1946-12-30
1945,ITA,budgen,928,1946-12-15
1945,ITA,zorogen,0,1946-02-12
1945,ITA,hindgen,0,1946-03-01
1945,ITA,sikhgen,0,1946-05-27
1945,ITA,shntgen,0,1946-10-18
1945,ITA,taogen,0,1946-10-18
1945,ITA,jaingen,0,1946-01-26
1950,ITA,chrstgen,45424648,1951-12-18
1950,ITA,judgen,40651,1951-05-05
1950,ITA,islmgen,5087,1951-04-21
1950,ITA,budgen,1116,1951-01-16
1950,ITA,zorogen,0,1951-05-22
1950,ITA,hindgen,0,1951-01-21
1950,ITA,sikhgen,0,1951-06-27
1950,ITA,shntgen,0,1951-02-25
1950,ITA,taogen,0,1951-10-19
1950,ITA,jaingen,0,1951-05-21
1955,ITA,chrstgen,45953201,1956-07-27
1955,ITA,judgen,39826,1956-03-17
1955,ITA,islmgen,14661,1956-10-13
1955,ITA,budgen,1342,1956-08-25
1955,ITA,zorogen,0,1956-01-04
1955,ITA,hindgen,0,1956-08-24
1955,ITA,sikhgen,0,1956-08-19
1955,ITA,shntgen,0,1956-07-29
1955,ITA,taogen,0,1956-08-21
1955,ITA,jaingen,0,1956-08-28
1960,ITA,chrstgen,46481754,1961-07-12
1960,ITA,judgen,39002,1961-02-26
1960,ITA,islmgen,24234,1961-05-10
1960,ITA,budgen,1567,1961-10-07
1960,ITA,zorogen,0,1961-05-13
1960,ITA,hindgen,0,1961-11-05
1960,ITA,sikhgen,0,1961-10-18
1960,ITA,shntgen,0,1961-01-01
1960,ITA,taogen,0,1961-04-05
1960,ITA,jaingen,0,1961-10-18
1965,ITA,chrstgen,47010307,1966-05-04
1965,ITA,judgen,38177,1966-06-02
1965,ITA,islmgen,33808,1966-09-20
1965,ITA,budgen,1793,1966-08-11
1965,ITA,zorogen,0,1966-01-13
1965,ITA,hindgen,0,1966-08-25
1965,ITA,sikhgen,0,1966-07-29
1965,ITA,shntgen,0,1966-08-11
1965,ITA,taogen,0,1966-01-31
1965,ITA,jaingen,0,1966-11-02
1970,ITA,chrstgen,47538860,1971-06-22
1970,ITA,judgen,37352,1971-10-16
1970,ITA,islmgen,43381,1971-12-30
1970,ITA,budgen,2018,1971-01-02
1970,ITA,zorogen,0,1971-02-04
1970,ITA,hindgen,0,1971-12-24
1970,ITA,sikhgen,0,1971-12-10
1970,ITA,shntgen,0,1971-05-03
1970,ITA,taogen,0,1971-07-07
1970,ITA,jaingen,0,1971-07-18
1975,ITA,chrstgen,48144033,1976-11-07
1975,ITA,judgen,38126,1976-12-11
1975,ITA,islmgen,182536,1976-09-19
1975,ITA,budgen,2059,1976-08-09
1975,ITA,zorogen,0,1976-07-13
1975,ITA,hindgen,0,1976-10-03
1975,ITA,sikhgen,0,1976-10-05
1975,ITA,shntgen,0,1976-06-02
1975,ITA,taogen,0,1976-06-10
1975,ITA,jaingen,0,1976-05-26
1980,ITA,chrstgen,48759207,1981-06-28
1980,ITA,judgen,38900,1981-06-09
1980,ITA,islmgen,321691,1981-07-01
1980,ITA,budgen,2100,1981-11-19
1980,ITA,zorogen,0,1981-03-23
1980,ITA,hindgen,0,1981-07-29
1980,ITA,sikhgen,0,1981-01-11
1980,ITA,shntgen,0,1981-04-22
1980,ITA,taogen,0,1981-08-19
1980,ITA,jaingen,0,1981-04-22
1985,ITA,chrstgen,48854380,1986-01-24
1985,ITA,judgen,38629,1986-01-02
1985,ITA,islmgen,460845,1986-07-16
1985,ITA,budgen,3100,1986-02-21
1985,ITA,zorogen,0,1986-01-10
1985,ITA,hindgen,0,1986-11-16
1985,ITA,sikhgen,0,1986-12-24
1985,ITA,shntgen,0,1986-02-10
1985,ITA,taogen,0,1986-07-03
1985,ITA,jaingen,0,1986-06-19
1990,ITA,chrstgen,48669553,1991-07-15
1990,ITA,judgen,38359,1992-01-01
1990,ITA,islmgen,600000,1991-07-11
1990,ITA,budgen,4100,1991-03-16
1990,ITA,zorogen,0,1991-12-03
1990,ITA,hindgen,0,1991-04-19
1990,ITA,sikhgen,0,1991-03-12
1990,ITA,shntgen,0,1991-10-17
1990,ITA,taogen,0,1991-12-27
1990,ITA,jaingen,0,1991-05-08
1995,ITA,chrstgen,47718067,1996-07-25
1995,ITA,judgen,38088,1996-11-27
1995,ITA,islmgen,640000,1996-02-14
1995,ITA,budgen,6233,1996-09-10
1995,ITA,zorogen,0,1996-06-30
1995,ITA,hindgen,0,1996-07-09
1995,ITA,sikhgen,0,1996-09-10
1995,ITA,shntgen,0,1996-12-03
1995,ITA,taogen,0,1996-07-26
1995,ITA,jaingen,0,1996-03-29
2000,ITA,chrstgen,48955835,2001-05-29
2000,ITA,judgen,30200,2001-05-27
2000,ITA,islmgen,950063,2001-08-23
2000,ITA,budgen,60338,2001-01-28
2000,ITA,zorogen,0,2001-01-11
2000,ITA,hindgen,0,2001-07-06
2000,ITA,sikhgen,0,2001-01-01
2000,ITA,shntgen,0,2001-04-25
2000,ITA,taogen,0,2001-06-20
2000,ITA,jaingen,0,2001-09-22
2005,ITA,chrstgen,50346000,2006-06-26
2005,ITA,judgen,30000,2006-11-07
2005,ITA,islmgen,1000000,2006-03-18
2005,ITA,budgen,60000,2006-06-28
2005,ITA,zorogen,0,2006-04-22
2005,ITA,hindgen,75000,2006-04-11
2005,ITA,sikhgen,0,2006-06-28
2005,ITA,shntgen,0,2006-03-08
2005,ITA,taogen,0,2006-08-26
2005,ITA,jaingen,0,2006-01-21
2010,ITA,chrstgen,48018881,2011-12-03
2010,ITA,judgen,39000,2011-09-26
2010,ITA,islmgen,700000,2011-08-13
2010,ITA,budgen,8831,2011-12-27
2010,ITA,zorogen,0,2011-05-13
2010,ITA,hindgen,7923,2011-10-09
2010,ITA,sikhgen,24193,2011-03-04
2010,ITA,shntgen,0,2011-07-26
2010,ITA,taogen,0,2011-11-10
2010,ITA,jaingen,0,2011-01-15
1995,SNM,chrstgen,22799,1996-04-27
1995,SNM,judgen,0,1996-10-29
1995,SNM,islmgen,5,1996-09-20
1995,SNM,budgen,0,1996-08-10
1995,SNM,zorogen,0,1996-05-25
1995,SNM,hindgen,0,1996-07-11
1995,SNM,sikhgen,0,1996-09-09
1995,SNM,shntgen,0,1996-12-21
1995,SNM,taogen,0,1996-10-20
1995,SNM,jaingen,0,1996-07-10
2000,SNM,chrstgen,25650,2001-12-02
2000,SNM,judgen,0,2001-10-28
2000,SNM,islmgen,5,2001-07-18
2000,SNM,budgen,0,2001-12-14
2000,SNM,zorogen,0,2001-01-26
2000,SNM,hindgen,0,2001-11-14
2000,SNM,sikhgen,0,2001-01-13
2000,SNM,shntgen,0,2001-05-23
2000,SNM,taogen,0,2001-12-26
2000,SNM,jaingen,0,2001-04-21
2005,SNM,chrstgen,29450,2006-08-29
2005,SNM,judgen,0,2006-07-19
2005,SNM,islmgen,6,2006-09-21
2005,SNM,budgen,0,2006-08-19
2005,SNM,zorogen,0,2006-07-15
2005,SNM,hindgen,0,2006-10-21
2005,SNM,sikhgen,0,2006-05-26
2005,SNM,shntgen,0,2006-11-16
2005,SNM,taogen,0,2006-04-30
2005,SNM,jaingen,0,2006-02-17
2010,SNM,chrstgen,28088,2011-01-02
2010,SNM,judgen,0,2011-06-29
2010,SNM,islmgen,6,2011-03-17
2010,SNM,budgen,0,2011-04-21
2010,SNM,zorogen,0,2011-12-20
2010,SNM,hindgen,0,2011-06-04
2010,SNM,sikhgen,0,2011-09-04
2010,SNM,shntgen,0,2011-10-26
2010,SNM,taogen,0,2011-02-25
2010,SNM,jaingen,0,2011-11-06
1965,MLT,chrstgen,317435,1966-03-11
1965,MLT,judgen,50,1966-02-05
1965,MLT,islmgen,0,1966-10-11
1965,MLT,budgen,0,1966-02-11
1965,MLT,zorogen,0,1966-05-10
1965,MLT,hindgen,50,1966-03-02
1965,MLT,sikhgen,0,1966-01-24
1965,MLT,shntgen,0,1966-04-12
1965,MLT,taogen,0,1966-10-22
1965,MLT,jaingen,0,1966-03-07
1970,MLT,chrstgen,301304,1971-12-26
1970,MLT,judgen,50,1971-06-08
1970,MLT,islmgen,0,1971-09-09
1970,MLT,budgen,0,1971-08-03
1970,MLT,zorogen,0,1971-11-18
1970,MLT,hindgen,50,1971-12-31
